id,tags_hack_and_slash,tags_anime,tags_split_screen,tags_replay_value,tags_horror,tags_tactical,tags_thriller,release_date_month,tags_top-down_shooter,tags_multiplayer,genres_action,tags_3d_vision,tags_retro,tags_rpgmaker,categories_steamvr_collectibles,tags_games_workshop,categories_remote_play_on_tablet,tags_shooter,categories_steam_achievements,tags_visual_novel,tags_mechs,tags_villain_protagonist,tags_zombies,tags_physics,tags_linear,tags_cute,tags_top-down,tags_character_customization,purchase_date_month,tags_demons,categories_shared/split_screen,genres_strategy,tags_philisophical,tags_rpg,tags_management,tags_moba,purchase_date_timestamp,genres_violent,tags_hand-drawn,genres_indie,genres_massively_multiplayer,tags_controller,tags_historical,tags_magic,tags_shoot_'em_up,tags_choices_matter,tags_short,categories_stats,categories_includes_level_editor,tags_psychedelic,tags_level_editor,tags_crpg,tags_dark,tags_walking_simulator,tags_survival_horror,tags_arena_shooter,tags_platformer,tags_fantasy,categories_full_controller_support,tags_dark_humor,tags_futuristic,tags_gore,tags_warhammer_40k,tags_difficult,tags_family_friendly,categories_multi-player,tags_destruction,tags_turn-based_tactics,tags_benchmark,tags_3d_platformer,tags_drama,tags_building,tags_dark_fantasy,tags_turn-based,tags_1990's,purchase_date_year,tags_action,tags_world_war_ii,genres_nudity,tags_online_co-op,categories_online_multi-player,tags_mouse_only,tags_side_scroller,tags_lovecraftian,categories_steam_leaderboards,tags_political,categories_remote_play_on_phone,tags_beat_'em_up,tags_competitive,tags_memes,tags_mod,tags_first-person,tags_local_multiplayer,tags_open_world,categories_cross-platform_multiplayer,tags_blood,tags_puzzle-platformer,tags_rogue-like,tags_female_protagonist,tags_robots,tags_time_travel,tags_politics,price,tags_realistic,tags_third_person,tags_turn-based_combat,categories_single-player,tags_masterpiece,tags_grand_strategy,tags_post-apocalyptic,tags_sci-fi,tags_colorful,tags_violent,genres_simulation,tags_hunting,tags_aliens,categories_co-op,tags_experimental,tags_space,tags_western,tags_stealth,tags_massively_multiplayer,tags_fmv,tags_cinematic,tags_4x,tags_exploration,tags_local_co-op,tags_minimalist,tags_real-time_with_pause,tags_psychological,categories_mmo,tags_parody,genres_casual,tags_alternate_history,tags_detective,tags_medieval,tags_romance,tags_story_rich,tags_esports,categories_includes_source_sdk,tags_survival,tags_mature,tags_dragons,tags_emotional,tags_resource_management,tags_turn-based_strategy,tags_sandbox,tags_4_player_local,tags_crowdfunded,tags_great_soundtrack,release_date_timestamp,tags_bullet_time,categories_remote_play_on_tv,categories_online_co-op,tags_dynamic_narration,tags_based_on_a_novel,tags_adventure,genres_sports,tags_submarine,tags_trading,tags_loot,tags_supernatural,tags_cult_classic,tags_casual,tags_cyberpunk,tags_mythology,tags_procedural_generation,total_positive_reviews,categories_steam_workshop,tags_heist,tags_team-based,tags_hex_grid,tags_cartoony,categories_local_multi-player,tags_driving,tags_atmospheric,tags_steampunk,tags_parkour,tags_assassin,release_date_day,tags_rts,tags_illuminati,tags_underwater,tags_remake,tags_pixel_graphics,tags_beautiful,tags_fighting,tags_hacking,tags_noir,tags_war,tags_nonlinear,tags_crime,genres_free_to_play,tags_action_rpg,tags_space_sim,tags_narration,tags_stylized,tags_silent_protagonist,purchase_date_day,categories_captions_available,categories_commentary_available,tags_nudity,tags_pvp,tags_moddable,tags_action-adventure,tags_dating_sim,tags_sports,tags_minigames,tags_real-time,date_diff,genres_adventure,tags_relaxing,tags_epic,tags_fast-paced,tags_rogue-lite,tags_psychological_horror,categories_vr_support,tags_fps,categories_local_co-op,tags_science,genres_rpg,tags_comedy,tags_isometric,tags_ninja,tags_education,tags_inventory_management,categories_steam_cloud,tags_simulation,categories_steam_trading_cards,tags_third-person_shooter,tags_2d,tags_diplomacy,tags_indie,tags_base_building,tags_city_builder,genres_early_access,categories_in-app_purchases,tags_world_war_i,tags_arcade,tags_superhero,tags_classic,tags_rhythm,tags_strategy,tags_surreal,is_free,categories_partial_controller_support,tags_co-op,genres_gore,tags_1980s,tags_crafting,tags_time_manipulation,tags_funny,tags_party-based_rpg,tags_early_access,tags_puzzle,release_date_year,tags_kickstarter,tags_real_time_tactics,tags_episodic,tags_jrpg,tags_dungeon_crawler,tags_point_&_click,tags_vr,tags_free_to_play,tags_old_school,tags_interactive_fiction,total_negative_reviews,tags_dystopian,tags_military,tags_dinosaurs,tags_mystery,tags_music,tags_sexual_content,tags_nature,tags_america,tags_2.5d,tags_singleplayer,tags_economy
252,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1533513600.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1525996800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.204006687076795,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,0,0,0,0,0,0,0,0,0,0,4.605170185988092,0,1,0,0,0,0,0,0,0,1,0
253,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1524528000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1476921600.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.513709247839705,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,551,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,0,0,0,0,0,1,0,0,0,0,4.418840607796598,0,0,0,1,0,0,0,0,0,1,0
254,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1484438400.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2017,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2400.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1461196800.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.236236084215175,1,0,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,7.976595409316577,0,0,0,0,0,0,0,0,0,1,0
255,0,0,0,0,1,0,0,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1498608000.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1351123200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.796036315200814,0,0,0,0,0,0,0,1,0,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,1707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,0,0,0,0,0,0,0,0,0,0,7.423568444259167,0,0,0,0,0,0,0,0,1,1,0
256,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1522195200.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1513468800.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.6888794541139363,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,1,0,0,0,2.302585092994046,0,0,0,0,0,0,0,0,0,0,0
257,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0,0,1,0,1,0,0,1565136000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19000.0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1454544000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.962322338257021,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,8.443761913330354,0,0,0,0,0,0,0,0,0,1,0
258,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1540771200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1495670400.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7.81237820598861,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,522,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,5.75890177387728,0,0,0,0,0,0,0,0,0,1,0
259,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1485129600.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2017,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5900.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1427932800.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.463159302923751,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,662,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,6.495265555937008,0,1,0,0,0,0,0,0,0,1,0
260,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,1521676800.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9900.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1492732800.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,7.430707082545968,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,5.7899601708972535,0,0,0,0,0,0,0,0,0,1,0
261,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,1,1535155200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1486944000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.959820625876288,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,9.72704865890033,0,0,0,0,0,0,0,0,0,1,0
262,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1506124800.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3700.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1435104000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.236420527265391,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,822,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,0,0,0,0,0,1,0,0,0,1,6.025865973825314,0,0,0,1,0,0,0,0,0,1,0
263,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1498608000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2017,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6200.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1413504000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.066466970136958,0,0,0,0,0,0,0,1,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,985,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,0,0,0,0,0,0,0,0,0,0,5.236441962829949,0,0,0,0,0,0,0,0,0,1,0
264,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1528761600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308009600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59511985013459,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,4.927253685157205,0,0,0,0,0,0,0,0,0,0,0
265,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1542499200.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1425427200.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.437206366871292,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,0,0,0,0,0,1,0,0,0,0,4.762173934797756,0,0,0,0,0,0,0,0,0,1,0
266,0,0,0,0,1,0,0,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1522195200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6400.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1187654400.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.621655004873238,0,0,0,0,0,0,0,1,1,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,3872,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2007,0,0,0,0,0,0,0,0,0,0,6.838405200847344,1,0,0,0,0,0,0,0,0,1,0
267,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,1521676800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16800.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1446422400.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.704361167910313,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,7.126087273299125,0,0,0,0,0,0,0,0,0,1,1
268,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1512691200.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3700.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1477526400.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.263332667439967,0,0,0,0,0,0,0,1,0,0,0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,0,1,0,0,1,0,0,0,1,5.808142489980444,1,0,0,1,0,0,0,0,0,1,0
269,1,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,1518739200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4800.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1409270400.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.288226910633254,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1267,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,7.741533589281828,0,0,0,0,0,0,0,0,0,1,0
270,0,0,0,1,0,1,0,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1525478400.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2018,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2999.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1478736000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.079184394609668,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2016,0,1,0,0,0,0,0,0,0,0,5.802118375377063,0,1,0,0,0,0,0,0,0,1,0
271,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1550102400.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495152000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.365976015021851,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,636,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,3.8066624897703196,0,0,0,1,0,0,0,0,0,1,0
